href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=81,english23,male,"['englewood,tennessee,us']",Unknown,[],"43,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=82,english24,male,"['glasgow,scotland,u']",Unknown,[],"37,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=83,english25,male,"['atlanta,georgia,us']",Unknown,[],"57,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=84,english26,male,"['smithisland,maryland,us']",Unknown,[],"71,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=85,english27,female,"['smithisland,maryland,us']",Unknown,[],"37,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=86,english28,male,"['toronto,ontario,canad']",Unknown,[],"54,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=87,english29,female,"['lindsay,ontario,canad']",Unknown,[],"54,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=89,english30,female,"[""st.mary's,ontario,canad""]",Unknown,[],"30,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=90,english31,female,"['st.augustine,trinida']",Unknown,[],"31,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=91,english32,female,"['fresno,california,us']",Unknown,[],"50,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=92,english33,male,"['sandiego,california,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=93,english34,female,"['ronkonkoma,newyork,us']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=94,english35,female,"['milwaukee,wisconsin,us']",Unknown,[],"60,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=95,english36,male,"['arcadia,wisconsin,us']",Unknown,[],"60,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=96,english37,female,"['yole,indi']",Unknown,[],"28,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=97,english38,male,"['littlehampton,u']",Unknown,[],"27,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=98,english39,female,"['neworleans,louisiana,us']",Unknown,[],"59,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=100,english40,male,"['dudley,u']",Unknown,[],"53,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=101,english41,male,"['wellington,newzealan']",Unknown,[],"44,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=102,english42,male,"['nigel,southafric']",Unknown,[],"65,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=103,english43,male,"['vancouver,britishcolumbia,canad']",Unknown,[],"47,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=104,english44,female,"['winstonsalem,northcarolina,us']",Unknown,[],"63,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=105,english45,male,"['pinebluff,arkansas,us']",Unknown,[],"52,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=106,english46,male,"['creswell,northcarolina,us']",Unknown,[],"73,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=107,english47,female,"['plantersville,arkansas,us']",Unknown,[],"76,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=108,english48,male,"['portmoresby,nationalcapitaldistrict,papuanewguine']",Unknown,[],"26,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=109,english49,male,"['castrovalley,california,us']",Unknown,[],"43,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=111,english50,female,"['baltic,southdakota,us']",Unknown,[],"29,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=112,english51,male,"['detroit,michigan,us']",Unknown,[],"67,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=113,english52,male,"['calgary,alberta,canad']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=114,english53,male,"['syracuse,newyork,us']",Unknown,[],"63,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=115,english54,female,"['newalbany,indiana,us']",Unknown,[],"40,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=116,english55,female,"['st.louis,missouri,us']",Unknown,[],"53,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=117,english56,male,"['londonderry,northernireland,u']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=118,english57,male,"['birmingham1,u']",Unknown,[],"34,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=119,english58,female,"['southhampton,u']",Unknown,[],"46,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=120,english59,male,"['columbus,ohio,us']",Unknown,[],"30,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=122,english60,male,"['chesapeake,virginia,us']",Unknown,[],"18,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=123,english61,male,"['toronto,ontario,canad']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=124,english62,male,"['westjordan,utah,us']",Unknown,[],"30,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=125,english63,male,"['lewisville,texas,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=126,english64,female,"['montreal,quebec,canad']",Unknown,[],"25,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=127,english65,male,"['lewistown,pennsylvania,us']",Unknown,[],"47,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=128,english66,male,"['baltimore,maryland,us']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=129,english67,male,"['princeton,indiana,us']",Unknown,[],"37,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=130,english68,male,"['newyork,newyork,us']",Unknown,[],"52,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=131,english69,male,"['adelaide,australi']",Unknown,[],"23,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=133,english70,male,"['beaumont,texas,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=134,english71,male,"['westcovina,california,us']",Unknown,[],"20,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=135,english72,male,"['kilkenny,irelan']",Unknown,[],"31,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=136,english73,male,"['darwin,australi']",Unknown,[],"24,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=137,english74,male,"['wichita,kansas,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=138,english75,male,"['idahofalls,idaho,us']",Unknown,[],"32,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=139,english76,female,"['boston,massachusetts,us']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=140,english77,male,"['melbourne,australi']",Unknown,[],"26,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=141,english78,female,"['caribou,maine,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=142,english79,male,"['boston,massachusetts,us']",Unknown,[],"73,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=144,english80,male,"['glasgow,scotland,u']",Unknown,[],"34,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=145,english81,male,"['st.paul,minnesota,us']",Unknown,[],"30,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=146,english82,female,"['chicago,illinois,us']",Unknown,[],"50,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=147,english83,female,"['winnfield,louisiana,us']",Unknown,[],"42,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=148,english84,male,"['sydney,australi']",Unknown,[],"45,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=149,english85,male,"['strabane,northernireland,u']",Unknown,[],"31,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=150,english86,male,"['charleston,southcarolina,us']",Unknown,[],"50,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=151,english87,female,"['tamworth,australi']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=152,english88,male,"['grandrapids,michigan,us']",Unknown,[],"18,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=153,english89,male,"['kingstonma,massachusetts,us']",Unknown,[],"18,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=155,english90,male,"['pittsburgh,pennsylvania,us']",Unknown,[],"53,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=156,english91,male,"['kingston,jamaic']",Unknown,[],"23,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=157,english92,female,"['wisconsinrapids,wisconsin,us']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=158,english93,female,"['mamou,louisiana,us']",Unknown,[],"22,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=159,english94,female,"['pensacola,florida,us']",Unknown,[],"55,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=160,english95,male,"['mishawaka,indiana,us']",Unknown,[],"18,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=161,english96,male,"['pointpleasant,newjersey,us']",Unknown,[],"31,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=162,english97,male,"['wilmingtonnc,northcarolina,us']",Unknown,[],"42,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=163,english98,male,"['spokane,washington,us']",Unknown,[],"22,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=164,english99,female,"['pittsburgh,pennsylvania,us']",Unknown,[],"52,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=63,english100,female,"['miami,florida,us']",Unknown,[],"23,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=64,english101,female,"['toronto,ontario,canad']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=65,english102,male,"['torrington,connecticut,us']",Unknown,[],"22,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=66,english103,male,"['statenisland,newyork,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=67,english104,female,"['youngstown,ohio,us']",Unknown,[],"18,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=407,english105,male,"['windsor,ontario,canad']",Unknown,[],"57,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=408,english106,female,"['losangeles,california,us']",Unknown,[],"39,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=416,english107,male,"['chicago,illinois,us']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=419,english108,male,"['strabane,northernireland,u']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=420,english109,female,"['concord,newhampshire,us']",Unknown,[],"26,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=421,english110,male,"['greatyarmouth,norfolk,u']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=426,english111,male,"['bombay,indi']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=427,english112,male,"['st.thomas,usvirginisland']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=439,english113,male,"['wrexham,wales,u']",Unknown,[],"31,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=442,english114,female,"['birmingham2,alabama,us']",Unknown,[],"38,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=443,english115,male,"['st.albans,hertfordshire,u']",Unknown,[],"31,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=444,english116,male,"['atlanta,georgia,us']",Unknown,[],"56,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=445,english117,female,"['elmore,alabama,us']",Unknown,[],"60,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=446,english118,male,"['akron,ohio,us']",Unknown,[],"19,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=455,english119,female,"['saskatoon,saskatchewan,canad']",Unknown,[],"32,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=456,english120,male,"['saskatoon,saskatchewan,canad']",Unknown,[],"65,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=465,english121,male,"['waconia,minnesota,us']",Unknown,[],"21,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=468,english122,female,"['kualalumpur,malaysi']",Unknown,[],"20,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=469,english123,female,"['riverside,california,us']",Unknown,[],"28,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=480,english124,male,"['brooklyn,newyork,us']",Unknown,[],"38,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=485,english125,male,"['st.george,queensland,australi']",Unknown,[],"28,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=487,english126,female,"['cincinnati,ohio,us']",Unknown,[],"34,female",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=489,english127,male,"['newbritain,connecticut,us']",Unknown,[],"39,male",0.0,naturalistic,[],0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=490,english128,female,"['miami,florida,us']",Unknown,[],"20,female",0.0,naturalistic,[],0
